WEEK_YEAR_KEY,WEEK_KEY,WEEK_YEAR_SHORT_DES,MONTH_YEAR_KEY,MONTH_KEY,MONTH_YEAR_SHORT_DES,YEAR_WEEK_KEY,LOAD_TIME
191008,8,1910W08,191002,2,Feb 1910,1910,
191009,9,1910W09,191002,2,Feb 1910,1910,
191010,10,1910W10,191003,3,Mar 1910,1910,
191011,11,1910W11,191003,3,Mar 1910,1910,
191012,12,1910W12,191003,3,Mar 1910,1910,
191013,13,1910W13,191003,3,Mar 1910,1910,
191014,14,1910W14,191004,4,Apr 1910,1910,
191015,15,1910W15,191004,4,Apr 1910,1910,
191016,16,1910W16,191004,4,Apr 1910,1910,
191017,17,1910W17,191004,4,Apr 1910,1910,
191018,18,1910W18,191005,5,May 1910,1910,
191019,19,1910W19,191005,5,May 1910,1910,
191020,20,1910W20,191005,5,May 1910,1910,
191021,21,1910W21,191005,5,May 1910,1910,
191022,22,1910W22,191005,5,May 1910,1910,
191023,23,1910W23,191006,6,Jun 1910,1910,
191024,24,1910W24,191006,6,Jun 1910,1910,
191025,25,1910W25,191006,6,Jun 1910,1910,
191026,26,1910W26,191006,6,Jun 1910,1910,
191027,27,1910W27,191007,7,Jul 1910,1910,
191028,28,1910W28,191007,7,Jul 1910,1910,
191029,29,1910W29,191007,7,Jul 1910,1910,
191030,30,1910W30,191007,7,Jul 1910,1910,
191031,31,1910W31,191008,8,Aug 1910,1910,
191032,32,1910W32,191008,8,Aug 1910,1910,
191033,33,1910W33,191008,8,Aug 1910,1910,
191034,34,1910W34,191008,8,Aug 1910,1910,
191035,35,1910W35,191008,8,Aug 1910,1910,
191036,36,1910W36,191009,9,Sep 1910,1910,
191037,37,1910W37,191009,9,Sep 1910,1910,
191038,38,1910W38,191009,9,Sep 1910,1910,
191039,39,1910W39,191009,9,Sep 1910,1910,
191040,40,1910W40,191010,10,Oct 1910,1910,
191041,41,1910W41,191010,10,Oct 1910,1910,
191042,42,1910W42,191010,10,Oct 1910,1910,
191043,43,1910W43,191010,10,Oct 1910,1910,
191044,44,1910W44,191010,10,Oct 1910,1910,
191045,45,1910W45,191011,11,Nov 1910,1910,
191046,46,1910W46,191011,11,Nov 1910,1910,
191047,47,1910W47,191011,11,Nov 1910,1910,
191048,48,1910W48,191011,11,Nov 1910,1910,
191049,49,1910W49,191012,12,Dec 1910,1910,
191050,50,1910W50,191012,12,Dec 1910,1910,
191051,51,1910W51,191012,12,Dec 1910,1910,
191052,52,1910W52,191012,12,Dec 1910,1910,
191101,1,1911W01,191101,1,Jan 1911,1911,
191102,2,1911W02,191101,1,Jan 1911,1911,
191103,3,1911W03,191101,1,Jan 1911,1911,
191104,4,1911W04,191101,1,Jan 1911,1911,
191105,5,1911W05,191101,1,Jan 1911,1911,
191106,6,1911W06,191102,2,Feb 1911,1911,
191107,7,1911W07,191102,2,Feb 1911,1911,
191108,8,1911W08,191102,2,Feb 1911,1911,
191109,9,1911W09,191102,2,Feb 1911,1911,
191110,10,1911W10,191103,3,Mar 1911,1911,
191111,11,1911W11,191103,3,Mar 1911,1911,
191112,12,1911W12,191103,3,Mar 1911,1911,
191113,13,1911W13,191103,3,Mar 1911,1911,
191114,14,1911W14,191104,4,Apr 1911,1911,
191115,15,1911W15,191104,4,Apr 1911,1911,
191116,16,1911W16,191104,4,Apr 1911,1911,
191117,17,1911W17,191104,4,Apr 1911,1911,
191118,18,1911W18,191105,5,May 1911,1911,
191119,19,1911W19,191105,5,May 1911,1911,
191120,20,1911W20,191105,5,May 1911,1911,
191121,21,1911W21,191105,5,May 1911,1911,
191122,22,1911W22,191105,5,May 1911,1911,
191123,23,1911W23,191106,6,Jun 1911,1911,
191124,24,1911W24,191106,6,Jun 1911,1911,
191125,25,1911W25,191106,6,Jun 1911,1911,
191126,26,1911W26,191106,6,Jun 1911,1911,
191127,27,1911W27,191107,7,Jul 1911,1911,
191128,28,1911W28,191107,7,Jul 1911,1911,
191129,29,1911W29,191107,7,Jul 1911,1911,
191130,30,1911W30,191107,7,Jul 1911,1911,
191131,31,1911W31,191107,7,Jul 1911,1911,
191132,32,1911W32,191108,8,Aug 1911,1911,
191133,33,1911W33,191108,8,Aug 1911,1911,
191134,34,1911W34,191108,8,Aug 1911,1911,
191135,35,1911W35,191108,8,Aug 1911,1911,
191136,36,1911W36,191109,9,Sep 1911,1911,
191137,37,1911W37,191109,9,Sep 1911,1911,
191138,38,1911W38,191109,9,Sep 1911,1911,
191139,39,1911W39,191109,9,Sep 1911,1911,
191140,40,1911W40,191110,10,Oct 1911,1911,
191141,41,1911W41,191110,10,Oct 1911,1911,
191142,42,1911W42,191110,10,Oct 1911,1911,
191143,43,1911W43,191110,10,Oct 1911,1911,
191144,44,1911W44,191110,10,Oct 1911,1911,
191145,45,1911W45,191111,11,Nov 1911,1911,
191146,46,1911W46,191111,11,Nov 1911,1911,
191147,47,1911W47,191111,11,Nov 1911,1911,
191148,48,1911W48,191111,11,Nov 1911,1911,
191149,49,1911W49,191112,12,Dec 1911,1911,
191150,50,1911W50,191112,12,Dec 1911,1911,
191151,51,1911W51,191112,12,Dec 1911,1911,
191152,52,1911W52,191112,12,Dec 1911,1911,
191201,1,1912W01,191201,1,Jan 1912,1912,
191202,2,1912W02,191201,1,Jan 1912,1912,
191203,3,1912W03,191201,1,Jan 1912,1912,
191204,4,1912W04,191201,1,Jan 1912,1912,
191205,5,1912W05,191201,1,Jan 1912,1912,
191206,6,1912W06,191202,2,Feb 1912,1912,
191207,7,1912W07,191202,2,Feb 1912,1912,
191208,8,1912W08,191202,2,Feb 1912,1912,
191209,9,1912W09,191202,2,Feb 1912,1912,
191210,10,1912W10,191203,3,Mar 1912,1912,
191211,11,1912W11,191203,3,Mar 1912,1912,
191212,12,1912W12,191203,3,Mar 1912,1912,
191213,13,1912W13,191203,3,Mar 1912,1912,
191214,14,1912W14,191204,4,Apr 1912,1912,
191215,15,1912W15,191204,4,Apr 1912,1912,
191216,16,1912W16,191204,4,Apr 1912,1912,
191217,17,1912W17,191204,4,Apr 1912,1912,
191218,18,1912W18,191204,4,Apr 1912,1912,
191219,19,1912W19,191205,5,May 1912,1912,
191220,20,1912W20,191205,5,May 1912,1912,
191221,21,1912W21,191205,5,May 1912,1912,
191222,22,1912W22,191205,5,May 1912,1912,
191223,23,1912W23,191206,6,Jun 1912,1912,
191224,24,1912W24,191206,6,Jun 1912,1912,
191225,25,1912W25,191206,6,Jun 1912,1912,
191226,26,1912W26,191206,6,Jun 1912,1912,
191227,27,1912W27,191207,7,Jul 1912,1912,
191228,28,1912W28,191207,7,Jul 1912,1912,
191229,29,1912W29,191207,7,Jul 1912,1912,
191230,30,1912W30,191207,7,Jul 1912,1912,
191231,31,1912W31,191207,7,Jul 1912,1912,
191232,32,1912W32,191208,8,Aug 1912,1912,
191233,33,1912W33,191208,8,Aug 1912,1912,
191234,34,1912W34,191208,8,Aug 1912,1912,
191235,35,1912W35,191208,8,Aug 1912,1912,
191236,36,1912W36,191209,9,Sep 1912,1912,
191237,37,1912W37,191209,9,Sep 1912,1912,
191238,38,1912W38,191209,9,Sep 1912,1912,
191239,39,1912W39,191209,9,Sep 1912,1912,
191240,40,1912W40,191209,9,Sep 1912,1912,
191241,41,1912W41,191210,10,Oct 1912,1912,
191242,42,1912W42,191210,10,Oct 1912,1912,
191243,43,1912W43,191210,10,Oct 1912,1912,
191244,44,1912W44,191210,10,Oct 1912,1912,
191245,45,1912W45,191211,11,Nov 1912,1912,
191246,46,1912W46,191211,11,Nov 1912,1912,
191247,47,1912W47,191211,11,Nov 1912,1912,
191248,48,1912W48,191211,11,Nov 1912,1912,
191249,49,1912W49,191212,12,Dec 1912,1912,
191250,50,1912W50,191212,12,Dec 1912,1912,
191251,51,1912W51,191212,12,Dec 1912,1912,
191252,52,1912W52,191212,12,Dec 1912,1912,
191301,1,1913W01,191212,12,Dec 1912,1913,
191302,2,1913W02,191301,1,Jan 1913,1913,
191303,3,1913W03,191301,1,Jan 1913,1913,
191304,4,1913W04,191301,1,Jan 1913,1913,
191305,5,1913W05,191301,1,Jan 1913,1913,
191306,6,1913W06,191302,2,Feb 1913,1913,
191307,7,1913W07,191302,2,Feb 1913,1913,
191308,8,1913W08,191302,2,Feb 1913,1913,
191309,9,1913W09,191302,2,Feb 1913,1913,
191310,10,1913W10,191303,3,Mar 1913,1913,
191311,11,1913W11,191303,3,Mar 1913,1913,
191312,12,1913W12,191303,3,Mar 1913,1913,
191313,13,1913W13,191303,3,Mar 1913,1913,
191314,14,1913W14,191303,3,Mar 1913,1913,
191315,15,1913W15,191304,4,Apr 1913,1913,
191316,16,1913W16,191304,4,Apr 1913,1913,
191317,17,1913W17,191304,4,Apr 1913,1913,
191318,18,1913W18,191304,4,Apr 1913,1913,
191319,19,1913W19,191305,5,May 1913,1913,
191320,20,1913W20,191305,5,May 1913,1913,
191321,21,1913W21,191305,5,May 1913,1913,
191322,22,1913W22,191305,5,May 1913,1913,
191323,23,1913W23,191306,6,Jun 1913,1913,
191324,24,1913W24,191306,6,Jun 1913,1913,
191325,25,1913W25,191306,6,Jun 1913,1913,
191326,26,1913W26,191306,6,Jun 1913,1913,
191327,27,1913W27,191306,6,Jun 1913,1913,
191328,28,1913W28,191307,7,Jul 1913,1913,
191329,29,1913W29,191307,7,Jul 1913,1913,
191330,30,1913W30,191307,7,Jul 1913,1913,
191331,31,1913W31,191307,7,Jul 1913,1913,
191332,32,1913W32,191308,8,Aug 1913,1913,
191333,33,1913W33,191308,8,Aug 1913,1913,
191334,34,1913W34,191308,8,Aug 1913,1913,
191335,35,1913W35,191308,8,Aug 1913,1913,
191336,36,1913W36,191309,9,Sep 1913,1913,
191337,37,1913W37,191309,9,Sep 1913,1913,
191338,38,1913W38,191309,9,Sep 1913,1913,
191339,39,1913W39,191309,9,Sep 1913,1913,
191340,40,1913W40,191309,9,Sep 1913,1913,
191341,41,1913W41,191310,10,Oct 1913,1913,
191342,42,1913W42,191310,10,Oct 1913,1913,
191343,43,1913W43,191310,10,Oct 1913,1913,
191344,44,1913W44,191310,10,Oct 1913,1913,
191345,45,1913W45,191311,11,Nov 1913,1913,
191346,46,1913W46,191311,11,Nov 1913,1913,
191347,47,1913W47,191311,11,Nov 1913,1913,
191348,48,1913W48,191311,11,Nov 1913,1913,
191349,49,1913W49,191312,12,Dec 1913,1913,
191350,50,1913W50,191312,12,Dec 1913,1913,
191351,51,1913W51,191312,12,Dec 1913,1913,
191352,52,1913W52,191312,12,Dec 1913,1913,
191401,1,1914W01,191312,12,Dec 1913,1914,
191402,2,1914W02,191401,1,Jan 1914,1914,
191403,3,1914W03,191401,1,Jan 1914,1914,
191404,4,1914W04,191401,1,Jan 1914,1914,
191405,5,1914W05,191401,1,Jan 1914,1914,
191406,6,1914W06,191402,2,Feb 1914,1914,
191407,7,1914W07,191402,2,Feb 1914,1914,
191408,8,1914W08,191402,2,Feb 1914,1914,
191409,9,1914W09,191402,2,Feb 1914,1914,
191410,10,1914W10,191403,3,Mar 1914,1914,
191411,11,1914W11,191403,3,Mar 1914,1914,
191412,12,1914W12,191403,3,Mar 1914,1914,
191413,13,1914W13,191403,3,Mar 1914,1914,
191414,14,1914W14,191403,3,Mar 1914,1914,
191415,15,1914W15,191404,4,Apr 1914,1914,
191416,16,1914W16,191404,4,Apr 1914,1914,
191417,17,1914W17,191404,4,Apr 1914,1914,
191418,18,1914W18,191404,4,Apr 1914,1914,
191419,19,1914W19,191405,5,May 1914,1914,
191420,20,1914W20,191405,5,May 1914,1914,
191421,21,1914W21,191405,5,May 1914,1914,
191422,22,1914W22,191405,5,May 1914,1914,
191423,23,1914W23,191406,6,Jun 1914,1914,
191424,24,1914W24,191406,6,Jun 1914,1914,
191425,25,1914W25,191406,6,Jun 1914,1914,
191426,26,1914W26,191406,6,Jun 1914,1914,
191427,27,1914W27,191406,6,Jun 1914,1914,
191428,28,1914W28,191407,7,Jul 1914,1914,
191429,29,1914W29,191407,7,Jul 1914,1914,
191430,30,1914W30,191407,7,Jul 1914,1914,
191431,31,1914W31,191407,7,Jul 1914,1914,
191432,32,1914W32,191408,8,Aug 1914,1914,
191433,33,1914W33,191408,8,Aug 1914,1914,
191434,34,1914W34,191408,8,Aug 1914,1914,
191435,35,1914W35,191408,8,Aug 1914,1914,
191436,36,1914W36,191408,8,Aug 1914,1914,
191437,37,1914W37,191409,9,Sep 1914,1914,
191438,38,1914W38,191409,9,Sep 1914,1914,
191439,39,1914W39,191409,9,Sep 1914,1914,
191440,40,1914W40,191409,9,Sep 1914,1914,
191441,41,1914W41,191410,10,Oct 1914,1914,
191442,42,1914W42,191410,10,Oct 1914,1914,
191443,43,1914W43,191410,10,Oct 1914,1914,
191444,44,1914W44,191410,10,Oct 1914,1914,
191445,45,1914W45,191411,11,Nov 1914,1914,
191446,46,1914W46,191411,11,Nov 1914,1914,
191447,47,1914W47,191411,11,Nov 1914,1914,
191448,48,1914W48,191411,11,Nov 1914,1914,
191449,49,1914W49,191411,11,Nov 1914,1914,
191450,50,1914W50,191412,12,Dec 1914,1914,
191451,51,1914W51,191412,12,Dec 1914,1914,
191452,52,1914W52,191412,12,Dec 1914,1914,
191453,53,1914W53,191412,12,Dec 1914,1914,
191501,1,1915W01,191501,1,Jan 1915,1915,
191502,2,1915W02,191501,1,Jan 1915,1915,
191503,3,1915W03,191501,1,Jan 1915,1915,
191504,4,1915W04,191501,1,Jan 1915,1915,
191505,5,1915W05,191502,2,Feb 1915,1915,
191506,6,1915W06,191502,2,Feb 1915,1915,
191507,7,1915W07,191502,2,Feb 1915,1915,
191508,8,1915W08,191502,2,Feb 1915,1915,
191509,9,1915W09,191503,3,Mar 1915,1915,
191510,10,1915W10,191503,3,Mar 1915,1915,
191511,11,1915W11,191503,3,Mar 1915,1915,
191512,12,1915W12,191503,3,Mar 1915,1915,
191513,13,1915W13,191503,3,Mar 1915,1915,
191514,14,1915W14,191504,4,Apr 1915,1915,
191515,15,1915W15,191504,4,Apr 1915,1915,
191516,16,1915W16,191504,4,Apr 1915,1915,
191517,17,1915W17,191504,4,Apr 1915,1915,
191518,18,1915W18,191505,5,May 1915,1915,
191519,19,1915W19,191505,5,May 1915,1915,
191520,20,1915W20,191505,5,May 1915,1915,
191521,21,1915W21,191505,5,May 1915,1915,
191522,22,1915W22,191505,5,May 1915,1915,
191523,23,1915W23,191506,6,Jun 1915,1915,
191524,24,1915W24,191506,6,Jun 1915,1915,
191525,25,1915W25,191506,6,Jun 1915,1915,
191526,26,1915W26,191506,6,Jun 1915,1915,
191527,27,1915W27,191507,7,Jul 1915,1915,
191528,28,1915W28,191507,7,Jul 1915,1915,
191529,29,1915W29,191507,7,Jul 1915,1915,
191530,30,1915W30,191507,7,Jul 1915,1915,
191531,31,1915W31,191508,8,Aug 1915,1915,
191532,32,1915W32,191508,8,Aug 1915,1915,
191533,33,1915W33,191508,8,Aug 1915,1915,
191534,34,1915W34,191508,8,Aug 1915,1915,
191535,35,1915W35,191508,8,Aug 1915,1915,
191536,36,1915W36,191509,9,Sep 1915,1915,
191537,37,1915W37,191509,9,Sep 1915,1915,
191538,38,1915W38,191509,9,Sep 1915,1915,
191539,39,1915W39,191509,9,Sep 1915,1915,
191540,40,1915W40,191510,10,Oct 1915,1915,
191541,41,1915W41,191510,10,Oct 1915,1915,
191542,42,1915W42,191510,10,Oct 1915,1915,
191543,43,1915W43,191510,10,Oct 1915,1915,
191544,44,1915W44,191511,11,Nov 1915,1915,
191545,45,1915W45,191511,11,Nov 1915,1915,
191546,46,1915W46,191511,11,Nov 1915,1915,
191547,47,1915W47,191511,11,Nov 1915,1915,
191548,48,1915W48,191511,11,Nov 1915,1915,
191549,49,1915W49,191512,12,Dec 1915,1915,
191550,50,1915W50,191512,12,Dec 1915,1915,
191551,51,1915W51,191512,12,Dec 1915,1915,
191552,52,1915W52,191512,12,Dec 1915,1915,
191601,1,1916W01,191601,1,Jan 1916,1916,
191602,2,1916W02,191601,1,Jan 1916,1916,
191603,3,1916W03,191601,1,Jan 1916,1916,
191604,4,1916W04,191601,1,Jan 1916,1916,
191605,5,1916W05,191601,1,Jan 1916,1916,
191606,6,1916W06,191602,2,Feb 1916,1916,
191607,7,1916W07,191602,2,Feb 1916,1916,
191608,8,1916W08,191602,2,Feb 1916,1916,
191609,9,1916W09,191602,2,Feb 1916,1916,
191610,10,1916W10,191603,3,Mar 1916,1916,
191611,11,1916W11,191603,3,Mar 1916,1916,
191612,12,1916W12,191603,3,Mar 1916,1916,
191613,13,1916W13,191603,3,Mar 1916,1916,
191614,14,1916W14,191604,4,Apr 1916,1916,
191615,15,1916W15,191604,4,Apr 1916,1916,
191616,16,1916W16,191604,4,Apr 1916,1916,
191617,17,1916W17,191604,4,Apr 1916,1916,
191618,18,1916W18,191605,5,May 1916,1916,
191619,19,1916W19,191605,5,May 1916,1916,
191620,20,1916W20,191605,5,May 1916,1916,
191621,21,1916W21,191605,5,May 1916,1916,
191622,22,1916W22,191605,5,May 1916,1916,
191623,23,1916W23,191606,6,Jun 1916,1916,
191624,24,1916W24,191606,6,Jun 1916,1916,
191625,25,1916W25,191606,6,Jun 1916,1916,
191626,26,1916W26,191606,6,Jun 1916,1916,
191627,27,1916W27,191607,7,Jul 1916,1916,
191628,28,1916W28,191607,7,Jul 1916,1916,
191629,29,1916W29,191607,7,Jul 1916,1916,
191630,30,1916W30,191607,7,Jul 1916,1916,
191631,31,1916W31,191607,7,Jul 1916,1916,
191632,32,1916W32,191608,8,Aug 1916,1916,
191633,33,1916W33,191608,8,Aug 1916,1916,
191634,34,1916W34,191608,8,Aug 1916,1916,
191635,35,1916W35,191608,8,Aug 1916,1916,
191636,36,1916W36,191609,9,Sep 1916,1916,
191637,37,1916W37,191609,9,Sep 1916,1916,
191638,38,1916W38,191609,9,Sep 1916,1916,
191639,39,1916W39,191609,9,Sep 1916,1916,
191640,40,1916W40,191610,10,Oct 1916,1916,
191641,41,1916W41,191610,10,Oct 1916,1916,
191642,42,1916W42,191610,10,Oct 1916,1916,
191643,43,1916W43,191610,10,Oct 1916,1916,
191644,44,1916W44,191610,10,Oct 1916,1916,
191645,45,1916W45,191611,11,Nov 1916,1916,
191646,46,1916W46,191611,11,Nov 1916,1916,
191647,47,1916W47,191611,11,Nov 1916,1916,
191648,48,1916W48,191611,11,Nov 1916,1916,
191649,49,1916W49,191612,12,Dec 1916,1916,
191650,50,1916W50,191612,12,Dec 1916,1916,
191651,51,1916W51,191612,12,Dec 1916,1916,
191652,52,1916W52,191612,12,Dec 1916,1916,
191701,1,1917W01,191701,1,Jan 1917,1917,
191702,2,1917W02,191701,1,Jan 1917,1917,
191703,3,1917W03,191701,1,Jan 1917,1917,
191704,4,1917W04,191701,1,Jan 1917,1917,
191705,5,1917W05,191701,1,Jan 1917,1917,
191706,6,1917W06,191702,2,Feb 1917,1917,
191707,7,1917W07,191702,2,Feb 1917,1917,
191708,8,1917W08,191702,2,Feb 1917,1917,
191709,9,1917W09,191702,2,Feb 1917,1917,
191710,10,1917W10,191703,3,Mar 1917,1917,
191711,11,1917W11,191703,3,Mar 1917,1917,
191712,12,1917W12,191703,3,Mar 1917,1917,
191713,13,1917W13,191703,3,Mar 1917,1917,
191714,14,1917W14,191704,4,Apr 1917,1917,
191715,15,1917W15,191704,4,Apr 1917,1917,
191716,16,1917W16,191704,4,Apr 1917,1917,
191717,17,1917W17,191704,4,Apr 1917,1917,
191718,18,1917W18,191704,4,Apr 1917,1917,
191719,19,1917W19,191705,5,May 1917,1917,
191720,20,1917W20,191705,5,May 1917,1917,
191721,21,1917W21,191705,5,May 1917,1917,
191722,22,1917W22,191705,5,May 1917,1917,
191723,23,1917W23,191706,6,Jun 1917,1917,
191724,24,1917W24,191706,6,Jun 1917,1917,
191725,25,1917W25,191706,6,Jun 1917,1917,
191726,26,1917W26,191706,6,Jun 1917,1917,
191727,27,1917W27,191707,7,Jul 1917,1917,
191728,28,1917W28,191707,7,Jul 1917,1917,
191729,29,1917W29,191707,7,Jul 1917,1917,
191730,30,1917W30,191707,7,Jul 1917,1917,
191731,31,1917W31,191707,7,Jul 1917,1917,
191732,32,1917W32,191708,8,Aug 1917,1917,
191733,33,1917W33,191708,8,Aug 1917,1917,
191734,34,1917W34,191708,8,Aug 1917,1917,
191735,35,1917W35,191708,8,Aug 1917,1917,
191736,36,1917W36,191709,9,Sep 1917,1917,
191737,37,1917W37,191709,9,Sep 1917,1917,
191738,38,1917W38,191709,9,Sep 1917,1917,
191739,39,1917W39,191709,9,Sep 1917,1917,
191740,40,1917W40,191710,10,Oct 1917,1917,
191741,41,1917W41,191710,10,Oct 1917,1917,
191742,42,1917W42,191710,10,Oct 1917,1917,
191743,43,1917W43,191710,10,Oct 1917,1917,
191744,44,1917W44,191710,10,Oct 1917,1917,
191745,45,1917W45,191711,11,Nov 1917,1917,
191746,46,1917W46,191711,11,Nov 1917,1917,
191747,47,1917W47,191711,11,Nov 1917,1917,
191748,48,1917W48,191711,11,Nov 1917,1917,
191749,49,1917W49,191712,12,Dec 1917,1917,
191750,50,1917W50,191712,12,Dec 1917,1917,
191751,51,1917W51,191712,12,Dec 1917,1917,
191752,52,1917W52,191712,12,Dec 1917,1917,
191801,1,1918W01,191712,12,Dec 1917,1918,
191802,2,1918W02,191801,1,Jan 1918,1918,
191803,3,1918W03,191801,1,Jan 1918,1918,
191804,4,1918W04,191801,1,Jan 1918,1918,
191805,5,1918W05,191801,1,Jan 1918,1918,
191806,6,1918W06,191802,2,Feb 1918,1918,
191807,7,1918W07,191802,2,Feb 1918,1918,
191808,8,1918W08,191802,2,Feb 1918,1918,
191809,9,1918W09,191802,2,Feb 1918,1918,
191810,10,1918W10,191803,3,Mar 1918,1918,
191811,11,1918W11,191803,3,Mar 1918,1918,
191812,12,1918W12,191803,3,Mar 1918,1918,
191813,13,1918W13,191803,3,Mar 1918,1918,
191814,14,1918W14,191804,4,Apr 1918,1918,
191815,15,1918W15,191804,4,Apr 1918,1918,
191816,16,1918W16,191804,4,Apr 1918,1918,
191817,17,1918W17,191804,4,Apr 1918,1918,
191818,18,1918W18,191804,4,Apr 1918,1918,
191819,19,1918W19,191805,5,May 1918,1918,
191820,20,1918W20,191805,5,May 1918,1918,
191821,21,1918W21,191805,5,May 1918,1918,
191822,22,1918W22,191805,5,May 1918,1918,
191823,23,1918W23,191806,6,Jun 1918,1918,
191824,24,1918W24,191806,6,Jun 1918,1918,
191825,25,1918W25,191806,6,Jun 1918,1918,
191826,26,1918W26,191806,6,Jun 1918,1918,
191827,27,1918W27,191807,7,Jul 1918,1918,
191828,28,1918W28,191807,7,Jul 1918,1918,
191829,29,1918W29,191807,7,Jul 1918,1918,
191830,30,1918W30,191807,7,Jul 1918,1918,
191831,31,1918W31,191807,7,Jul 1918,1918,
191832,32,1918W32,191808,8,Aug 1918,1918,
191833,33,1918W33,191808,8,Aug 1918,1918,
191834,34,1918W34,191808,8,Aug 1918,1918,
191835,35,1918W35,191808,8,Aug 1918,1918,
191836,36,1918W36,191809,9,Sep 1918,1918,
191837,37,1918W37,191809,9,Sep 1918,1918,
191838,38,1918W38,191809,9,Sep 1918,1918,
191839,39,1918W39,191809,9,Sep 1918,1918,
191840,40,1918W40,191809,9,Sep 1918,1918,
191841,41,1918W41,191810,10,Oct 1918,1918,
191842,42,1918W42,191810,10,Oct 1918,1918,
191843,43,1918W43,191810,10,Oct 1918,1918,
191844,44,1918W44,191810,10,Oct 1918,1918,
191845,45,1918W45,191811,11,Nov 1918,1918,
191846,46,1918W46,191811,11,Nov 1918,1918,
191847,47,1918W47,191811,11,Nov 1918,1918,
191848,48,1918W48,191811,11,Nov 1918,1918,
191849,49,1918W49,191812,12,Dec 1918,1918,
191850,50,1918W50,191812,12,Dec 1918,1918,
191851,51,1918W51,191812,12,Dec 1918,1918,
191852,52,1918W52,191812,12,Dec 1918,1918,
191901,1,1919W01,191812,12,Dec 1918,1919,
191902,2,1919W02,191901,1,Jan 1919,1919,
191903,3,1919W03,191901,1,Jan 1919,1919,
191904,4,1919W04,191901,1,Jan 1919,1919,
191905,5,1919W05,191901,1,Jan 1919,1919,
191906,6,1919W06,191902,2,Feb 1919,1919,
191907,7,1919W07,191902,2,Feb 1919,1919,
191908,8,1919W08,191902,2,Feb 1919,1919,
191909,9,1919W09,191902,2,Feb 1919,1919,
191910,10,1919W10,191903,3,Mar 1919,1919,
191911,11,1919W11,191903,3,Mar 1919,1919,
191912,12,1919W12,191903,3,Mar 1919,1919,
191913,13,1919W13,191903,3,Mar 1919,1919,
191914,14,1919W14,191903,3,Mar 1919,1919,
191915,15,1919W15,191904,4,Apr 1919,1919,
191916,16,1919W16,191904,4,Apr 1919,1919,
191917,17,1919W17,191904,4,Apr 1919,1919,
191918,18,1919W18,191904,4,Apr 1919,1919,
191919,19,1919W19,191905,5,May 1919,1919,
191920,20,1919W20,191905,5,May 1919,1919,
191921,21,1919W21,191905,5,May 1919,1919,
191922,22,1919W22,191905,5,May 1919,1919,
191923,23,1919W23,191906,6,Jun 1919,1919,
191924,24,1919W24,191906,6,Jun 1919,1919,
191925,25,1919W25,191906,6,Jun 1919,1919,
191926,26,1919W26,191906,6,Jun 1919,1919,
191927,27,1919W27,191906,6,Jun 1919,1919,
191928,28,1919W28,191907,7,Jul 1919,1919,
191929,29,1919W29,191907,7,Jul 1919,1919,
191930,30,1919W30,191907,7,Jul 1919,1919,
191931,31,1919W31,191907,7,Jul 1919,1919,
191932,32,1919W32,191908,8,Aug 1919,1919,
191933,33,1919W33,191908,8,Aug 1919,1919,
191934,34,1919W34,191908,8,Aug 1919,1919,
191935,35,1919W35,191908,8,Aug 1919,1919,
191936,36,1919W36,191909,9,Sep 1919,1919,
191937,37,1919W37,191909,9,Sep 1919,1919,
191938,38,1919W38,191909,9,Sep 1919,1919,
191939,39,1919W39,191909,9,Sep 1919,1919,
191940,40,1919W40,191909,9,Sep 1919,1919,
191941,41,1919W41,191910,10,Oct 1919,1919,
191942,42,1919W42,191910,10,Oct 1919,1919,
191943,43,1919W43,191910,10,Oct 1919,1919,
191944,44,1919W44,191910,10,Oct 1919,1919,
191945,45,1919W45,191911,11,Nov 1919,1919,
191946,46,1919W46,191911,11,Nov 1919,1919,
191947,47,1919W47,191911,11,Nov 1919,1919,
191948,48,1919W48,191911,11,Nov 1919,1919,
191949,49,1919W49,191912,12,Dec 1919,1919,
191950,50,1919W50,191912,12,Dec 1919,1919,
191951,51,1919W51,191912,12,Dec 1919,1919,
